session_id,user_id,session_start,device,region,campaign_source,is_signup,add_to_cart,cart_items,purchase,purchase_items
S00002609,U000560,2024-10-04 23:52:00,tablet,West,organic,False,True,1,False,0
S00002610,U000795,2024-12-20 02:59:00,mobile,North,organic,False,False,0,False,0
S00002611,U000749,2024-10-13 03:22:00,desktop,North,organic,True,False,0,False,0
S00002612,U000572,2024-10-26 23:32:00,mobile,North,direct,True,False,0,False,0
S00002613,U000771,2024-10-20 11:15:00,mobile,South,google,False,True,1,False,0
S00002614,U000604,2024-11-23 17:39:00,mobile,West,email,False,False,0,False,0
S00002615,U000401,2024-11-13 07:27:00,mobile,North,organic,False,False,0,False,0
S00002616,U000222,2024-12-01 14:07:00,tablet,West,google,True,False,0,False,0
S00002617,U000420,2024-11-09 20:12:00,desktop,Central,email,False,False,0,False,0
S00002618,U000716,2024-10-04 08:59:00,mobile,North,direct,True,False,0,False,0
S00002619,U000741,2024-10-11 15:03:00,mobile,North,google,False,False,0,False,0
S00002620,U000773,2024-12-17 14:52:00,mobile,North,organic,False,False,0,False,0
S00002621,U000309,2024-12-09 01:02:00,desktop,Central,organic,True,False,0,False,0
S00002622,U000656,2024-12-21 00:24:00,mobile,East,google,False,False,0,False,0
S00002623,U000177,2024-11-26 00:36:00,tablet,West,organic,False,False,0,False,0
S00002624,U000628,2024-12-07 11:21:00,mobile,Central,organic,False,False,0,False,0
S00002625,U000406,2024-10-13 20:40:00,desktop,South,direct,False,True,3,True,1
S00002626,U000790,2024-12-14 03:24:00,desktop,North,organic,False,False,0,False,0
S00002627,U000405,2024-10-19 00:47:00,desktop,Central,google,False,False,0,False,0
S00002628,U000035,2024-11-06 01:00:00,mobile,North,organic,True,True,3,True,1
S00002629,U000065,2024-11-30 04:19:00,desktop,West,organic,False,False,0,False,0
S00002630,U000288,2024-10-02 09:44:00,mobile,West,organic,True,True,1,True,2
S00002631,U000006,2024-10-03 21:01:00,tablet,West,facebook,True,False,0,False,0
S00002632,U000101,2024-12-23 18:40:00,mobile,Central,email,True,True,1,False,0
S00002633,U000388,2024-11-08 11:29:00,mobile,West,email,False,False,0,False,0
S00002634,U000289,2024-10-08 16:45:00,mobile,Central,facebook,False,False,0,False,0
S00002635,U000525,2024-11-13 17:40:00,mobile,Central,organic,False,False,0,False,0
S00002636,U000467,2024-12-16 00:11:00,mobile,Central,google,True,False,0,False,0
S00002637,U000654,2024-10-27 13:52:00,tablet,North,google,False,False,0,False,0
S00002638,U000176,2024-10-12 14:31:00,mobile,Central,direct,False,False,0,False,0
S00002639,U000687,2024-10-03 06:28:00,desktop,North,google,True,False,0,False,0
S00002640,U000616,2024-10-15 20:52:00,desktop,West,organic,True,True,2,True,1
S00002641,U000794,2024-12-14 09:10:00,desktop,North,facebook,False,True,1,True,1
S00002642,U000081,2024-11-04 22:31:00,tablet,West,google,True,False,0,False,0
S00002643,U000720,2024-10-16 06:44:00,mobile,South,organic,False,True,3,False,0
S00002644,U000572,2024-12-06 06:24:00,desktop,Central,google,True,True,3,True,2
S00002645,U000365,2024-10-29 04:21:00,desktop,West,organic,False,False,0,False,0
S00002646,U000343,2024-12-17 17:05:00,mobile,East,facebook,False,False,0,False,0
S00002647,U000781,2024-10-30 05:15:00,desktop,North,google,True,False,0,False,0
S00002648,U000486,2024-11-19 03:51:00,mobile,West,facebook,True,False,0,False,0
S00002649,U000364,2024-11-18 17:56:00,tablet,South,facebook,True,False,0,False,0
S00002650,U000267,2024-12-01 13:08:00,desktop,West,organic,True,False,0,False,0
S00002651,U000162,2024-11-29 10:00:00,desktop,East,google,False,True,3,False,0
S00002652,U000526,2024-11-01 21:43:00,mobile,Central,organic,False,False,0,False,0
S00002653,U000574,2024-11-26 19:58:00,desktop,West,facebook,False,False,0,False,0
S00002654,U000110,2024-11-08 03:10:00,mobile,South,organic,True,True,2,True,1
S00002655,U000293,2024-10-23 10:48:00,desktop,East,organic,False,True,1,False,0
S00002656,U000355,2024-10-03 05:19:00,desktop,Central,google,False,False,0,False,0
S00002657,U000636,2024-11-18 16:05:00,desktop,South,organic,False,True,2,False,0
S00002658,U000795,2024-11-09 11:23:00,desktop,East,google,False,False,0,False,0
S00002659,U000201,2024-11-28 06:59:00,tablet,North,organic,False,False,0,False,0
S00002660,U000385,2024-12-09 21:59:00,tablet,Central,email,False,True,1,False,0
S00002661,U000769,2024-11-21 15:18:00,mobile,South,organic,True,False,0,False,0
S00002662,U000777,2024-10-03 20:13:00,desktop,West,google,False,False,0,False,0
S00002663,U000224,2024-10-17 11:24:00,mobile,South,organic,True,True,2,False,0
S00002664,U000012,2024-12-09 14:35:00,desktop,South,google,False,False,0,False,0
S00002665,U000554,2024-12-23 21:28:00,mobile,North,email,False,False,0,False,0
S00002666,U000203,2024-12-06 23:23:00,tablet,West,email,False,True,2,True,1
S00002667,U000613,2024-11-19 16:01:00,desktop,North,organic,True,False,0,False,0
S00002668,U000642,2024-10-09 13:26:00,mobile,South,organic,True,True,1,True,2
S00002669,U000577,2024-10-19 05:02:00,mobile,South,direct,True,False,0,False,0
S00002670,U000734,2024-11-09 17:26:00,mobile,Central,email,False,False,0,False,0
S00002671,U000696,2024-11-05 03:23:00,mobile,Central,organic,False,False,0,False,0
S00002672,U000614,2024-10-30 20:50:00,mobile,Central,google,True,True,1,False,0
S00002673,U000462,2024-10-10 18:12:00,desktop,Central,organic,False,False,0,False,0
S00002674,U000457,2024-10-10 00:12:00,mobile,North,google,False,False,0,False,0
S00002675,U000020,2024-11-21 14:21:00,tablet,Central,direct,True,False,0,False,0
S00002676,U000553,2024-11-19 08:43:00,mobile,North,organic,True,True,1,True,1
S00002677,U000537,2024-10-30 14:56:00,desktop,Central,google,False,True,3,True,1
S00002678,U000773,2024-12-25 04:15:00,mobile,North,organic,True,True,3,False,0
S00002679,U000024,2024-10-26 04:12:00,mobile,East,organic,True,True,2,True,2
S00002680,U000269,2024-11-19 23:46:00,desktop,Central,facebook,False,True,1,True,1
S00002681,U000785,2024-12-23 00:15:00,tablet,North,email,False,False,0,False,0
S00002682,U000095,2024-12-16 19:51:00,mobile,Central,organic,False,False,0,False,0
S00002683,U000673,2024-10-05 12:55:00,mobile,North,email,True,False,0,False,0
S00002684,U000208,2024-12-02 11:46:00,desktop,North,email,False,True,1,True,2
S00002685,U000599,2024-12-02 23:17:00,desktop,West,direct,False,False,0,False,0
S00002686,U000267,2024-12-28 08:45:00,mobile,North,google,True,False,0,False,0
S00002687,U000577,2024-11-02 21:52:00,desktop,South,google,False,False,0,False,0
S00002688,U000018,2024-11-01 03:18:00,mobile,East,facebook,False,True,2,True,1
S00002689,U000202,2024-10-05 15:23:00,mobile,East,organic,False,True,1,True,1
S00002690,U000736,2024-11-22 08:04:00,tablet,West,facebook,True,False,0,False,0
S00002691,U000224,2024-11-14 21:12:00,mobile,South,facebook,True,True,2,True,1
S00002692,U000626,2024-12-14 19:54:00,mobile,Central,google,True,False,0,False,0
S00002693,U000378,2024-11-02 12:37:00,tablet,South,google,True,True,1,True,2
S00002694,U000568,2024-11-06 21:33:00,tablet,East,organic,False,True,1,True,2
S00002695,U000176,2024-12-12 12:09:00,desktop,South,google,False,False,0,False,0
S00002696,U000784,2024-10-14 09:32:00,desktop,North,facebook,False,False,0,False,0
S00002697,U000041,2024-10-24 10:22:00,tablet,Central,organic,False,True,2,False,0
S00002698,U000338,2024-10-11 23:35:00,mobile,North,direct,True,False,0,False,0
S00002699,U000795,2024-10-23 04:55:00,mobile,North,google,False,True,2,False,0
S00002700,U000793,2024-11-17 11:18:00,mobile,Central,facebook,False,True,2,False,0
S00002701,U000338,2024-12-19 08:07:00,desktop,West,organic,False,True,1,True,1
S00002702,U000171,2024-10-07 00:52:00,tablet,Central,email,False,False,0,False,0
S00002703,U000584,2024-12-02 03:50:00,tablet,Central,organic,False,True,2,False,0
S00002704,U000776,2024-12-03 05:54:00,mobile,West,organic,False,True,1,True,1
S00002705,U000032,2024-12-11 17:19:00,mobile,North,facebook,False,False,0,False,0
S00002706,U000674,2024-11-21 02:23:00,desktop,South,google,False,True,2,False,0
S00002707,U000106,2024-11-23 02:46:00,mobile,North,facebook,False,False,0,False,0
S00002708,U000244,2024-12-20 22:14:00,desktop,East,google,False,True,3,True,1
S00002709,U000050,2024-11-22 19:58:00,mobile,West,facebook,False,False,0,False,0
S00002710,U000582,2024-12-06 18:30:00,mobile,South,direct,True,False,0,False,0
S00002711,U000549,2024-12-29 13:53:00,desktop,West,facebook,True,False,0,False,0
S00002712,U000739,2024-12-02 06:04:00,mobile,West,google,False,False,0,False,0
S00002713,U000036,2024-12-26 00:58:00,desktop,North,organic,False,False,0,False,0
S00002714,U000380,2024-10-09 11:17:00,mobile,East,email,True,True,2,True,2
S00002715,U000561,2024-10-24 14:27:00,mobile,North,facebook,False,False,0,False,0
S00002716,U000723,2024-12-17 16:21:00,desktop,East,facebook,False,False,0,False,0
S00002717,U000387,2024-10-30 17:44:00,desktop,Central,google,False,False,0,False,0
S00002718,U000286,2024-10-30 14:15:00,desktop,North,facebook,True,False,0,False,0
S00002719,U000120,2024-10-28 11:52:00,desktop,South,email,False,True,1,False,0
S00002720,U000357,2024-11-30 19:11:00,desktop,Central,facebook,False,False,0,False,0
S00002721,U000509,2024-11-06 21:20:00,mobile,East,email,False,False,0,False,0
S00002722,U000420,2024-10-11 23:59:00,mobile,East,google,False,False,0,False,0
S00002723,U000271,2024-12-06 14:06:00,desktop,West,google,False,False,0,False,0
S00002724,U000308,2024-12-17 23:41:00,mobile,South,organic,False,True,3,True,1
S00002725,U000025,2024-10-24 23:00:00,desktop,West,google,False,False,0,False,0
S00002726,U000675,2024-11-02 07:59:00,mobile,Central,direct,False,False,0,False,0
S00002727,U000369,2024-10-02 23:35:00,desktop,Central,facebook,True,False,0,False,0
S00002728,U000731,2024-11-29 02:48:00,desktop,Central,organic,False,True,2,False,0
S00002729,U000727,2024-12-19 02:07:00,desktop,East,facebook,False,True,3,False,0
S00002730,U000230,2024-12-23 10:06:00,mobile,Central,organic,False,False,0,False,0
S00002731,U000736,2024-12-06 06:42:00,desktop,Central,facebook,True,True,1,False,0
S00002732,U000338,2024-10-23 00:09:00,mobile,South,organic,False,True,1,True,2
S00002733,U000737,2024-12-19 04:19:00,desktop,South,organic,False,False,0,False,0
S00002734,U000720,2024-12-06 20:02:00,mobile,Central,google,True,False,0,False,0
S00002735,U000048,2024-10-19 18:43:00,desktop,West,google,True,False,0,False,0
S00002736,U000279,2024-11-04 20:04:00,desktop,Central,organic,True,True,1,False,0
S00002737,U000271,2024-11-27 00:42:00,mobile,South,direct,False,False,0,False,0
S00002738,U000325,2024-12-02 14:40:00,desktop,East,facebook,True,True,2,False,0
S00002739,U000591,2024-12-15 22:59:00,desktop,East,direct,True,False,0,False,0
S00002740,U000291,2024-11-08 23:14:00,mobile,West,organic,True,False,0,False,0
S00002741,U000529,2024-10-22 10:35:00,mobile,South,facebook,True,True,3,True,2
S00002742,U000607,2024-12-06 22:42:00,desktop,Central,email,False,True,1,False,0
S00002743,U000318,2024-11-14 23:16:00,desktop,North,organic,False,True,2,True,1
S00002744,U000235,2024-12-02 02:54:00,tablet,South,email,False,False,0,False,0
S00002745,U000752,2024-12-18 08:31:00,desktop,South,facebook,False,True,3,False,0
S00002746,U000727,2024-10-22 14:01:00,mobile,Central,organic,False,False,0,False,0
S00002747,U000073,2024-12-03 05:25:00,desktop,East,organic,False,False,0,False,0
S00002748,U000583,2024-10-10 03:53:00,mobile,North,facebook,False,True,2,True,1
S00002749,U000455,2024-11-19 16:48:00,desktop,Central,organic,False,True,3,False,0
S00002750,U000172,2024-10-30 10:19:00,desktop,Central,direct,False,False,0,False,0
S00002751,U000358,2024-11-30 02:15:00,tablet,Central,google,False,True,1,True,2
S00002752,U000311,2024-12-24 16:10:00,mobile,North,organic,False,True,1,False,0
S00002753,U000195,2024-12-28 00:54:00,desktop,Central,organic,True,False,0,False,0
S00002754,U000648,2024-12-24 08:54:00,tablet,North,facebook,False,True,1,True,1
S00002755,U000105,2024-11-23 14:14:00,mobile,Central,organic,True,False,0,False,0
S00002756,U000060,2024-10-22 15:17:00,mobile,East,google,False,True,2,True,1
S00002757,U000603,2024-10-11 14:08:00,desktop,East,organic,True,False,0,False,0
S00002758,U000639,2024-11-18 12:07:00,mobile,South,organic,False,False,0,False,0
S00002759,U000481,2024-10-01 03:54:00,mobile,West,email,False,False,0,False,0
S00002760,U000577,2024-10-17 13:29:00,desktop,South,organic,False,True,3,True,1
S00002761,U000629,2024-12-29 23:58:00,tablet,North,facebook,False,True,1,True,1
S00002762,U000686,2024-10-28 16:56:00,desktop,Central,google,False,False,0,False,0
S00002763,U000613,2024-10-18 03:41:00,mobile,Central,direct,False,False,0,False,0
S00002764,U000323,2024-11-07 03:37:00,mobile,West,google,False,True,1,False,0
S00002765,U000020,2024-11-22 09:11:00,tablet,South,facebook,False,False,0,False,0
S00002766,U000009,2024-11-16 01:31:00,mobile,West,google,True,False,0,False,0
S00002767,U000793,2024-11-03 08:39:00,mobile,North,organic,False,True,3,True,2
S00002768,U000476,2024-11-13 23:41:00,desktop,North,facebook,False,True,1,True,2
S00002769,U000733,2024-11-09 07:33:00,mobile,Central,google,False,False,0,False,0
S00002770,U000308,2024-12-15 16:05:00,tablet,Central,email,True,False,0,False,0
S00002771,U000548,2024-12-13 14:07:00,mobile,Central,organic,False,False,0,False,0
S00002772,U000208,2024-12-18 02:49:00,desktop,South,direct,True,True,3,False,0
S00002773,U000372,2024-10-05 15:09:00,desktop,North,organic,False,True,3,True,2
S00002774,U000661,2024-12-15 13:34:00,mobile,Central,direct,False,True,1,True,1
S00002775,U000172,2024-11-03 18:08:00,mobile,East,organic,False,False,0,False,0
S00002776,U000658,2024-11-26 15:42:00,mobile,East,google,False,False,0,False,0
S00002777,U000259,2024-12-29 08:40:00,desktop,South,organic,False,False,0,False,0
S00002778,U000515,2024-11-28 02:53:00,desktop,Central,email,True,True,3,True,1
S00002779,U000556,2024-12-02 00:58:00,mobile,Central,email,False,True,2,True,1
S00002780,U000679,2024-11-23 23:29:00,mobile,East,google,True,False,0,False,0
S00002781,U000189,2024-10-16 10:30:00,desktop,East,google,False,False,0,False,0
S00002782,U000541,2024-10-10 12:17:00,mobile,East,organic,False,False,0,False,0
S00002783,U000005,2024-12-13 11:45:00,desktop,Central,direct,True,True,2,False,0
S00002784,U000644,2024-11-13 16:30:00,mobile,East,facebook,False,False,0,False,0
S00002785,U000257,2024-11-07 21:01:00,desktop,West,google,False,False,0,False,0
S00002786,U000100,2024-11-16 13:51:00,mobile,East,email,True,True,1,True,2
S00002787,U000315,2024-12-26 02:51:00,desktop,West,facebook,True,False,0,False,0
S00002788,U000535,2024-11-10 05:50:00,mobile,North,facebook,False,False,0,False,0
S00002789,U000621,2024-12-16 01:02:00,mobile,East,organic,False,True,3,True,1
S00002790,U000748,2024-10-04 22:11:00,mobile,East,google,True,False,0,False,0
S00002791,U000150,2024-11-24 04:19:00,desktop,West,organic,False,True,2,False,0
S00002792,U000185,2024-10-13 12:40:00,desktop,Central,google,True,True,1,True,2
S00002793,U000435,2024-11-11 19:27:00,mobile,Central,google,True,False,0,False,0
S00002794,U000729,2024-11-13 20:50:00,tablet,West,organic,False,True,3,True,2
S00002795,U000046,2024-12-11 10:28:00,desktop,South,google,False,False,0,False,0
S00002796,U000596,2024-12-03 17:27:00,mobile,North,facebook,False,True,3,True,1
S00002797,U000548,2024-11-12 17:09:00,mobile,North,organic,False,True,2,True,1
S00002798,U000498,2024-11-10 03:01:00,mobile,East,organic,True,True,1,True,2
S00002799,U000561,2024-10-17 09:55:00,desktop,West,facebook,False,False,0,False,0
S00002800,U000756,2024-11-25 07:23:00,desktop,North,facebook,False,False,0,False,0
S00002801,U000719,2024-10-03 08:19:00,tablet,South,organic,False,True,1,True,2
S00002802,U000737,2024-10-18 17:37:00,desktop,East,google,False,True,2,False,0
S00002803,U000008,2024-10-25 00:59:00,mobile,Central,direct,True,True,3,False,0
S00002804,U000662,2024-11-22 08:17:00,mobile,South,email,True,True,1,False,0
S00002805,U000585,2024-12-01 20:44:00,mobile,South,google,True,True,3,True,1
S00002806,U000525,2024-10-19 23:53:00,tablet,Central,organic,True,False,0,False,0
S00002807,U000654,2024-12-19 05:09:00,desktop,North,facebook,False,False,0,False,0
S00002808,U000333,2024-10-17 11:16:00,tablet,West,facebook,False,False,0,False,0
S00002809,U000075,2024-11-15 19:54:00,mobile,North,organic,False,False,0,False,0
S00002810,U000669,2024-10-19 03:14:00,mobile,South,google,False,False,0,False,0
S00002811,U000650,2024-11-21 10:33:00,mobile,South,direct,True,False,0,False,0
S00002812,U000677,2024-11-02 23:37:00,mobile,North,facebook,False,True,1,True,2
S00002813,U000371,2024-12-09 10:00:00,desktop,North,google,False,False,0,False,0
S00002814,U000698,2024-11-06 09:58:00,desktop,East,organic,False,True,1,False,0
S00002815,U000152,2024-12-04 03:33:00,tablet,South,google,True,True,2,False,0
S00002816,U000091,2024-10-21 17:58:00,desktop,East,facebook,False,False,0,False,0
S00002817,U000197,2024-11-02 15:27:00,desktop,Central,google,True,True,1,False,0
S00002818,U000069,2024-10-03 05:47:00,mobile,West,facebook,False,True,3,True,1
S00002819,U000034,2024-11-20 20:35:00,mobile,East,direct,False,True,2,True,2
S00002820,U000738,2024-12-22 00:25:00,mobile,West,google,False,True,1,False,0
S00002821,U000149,2024-11-29 21:25:00,tablet,North,organic,False,True,3,False,0
S00002822,U000102,2024-11-09 22:39:00,mobile,North,google,False,False,0,False,0
S00002823,U000169,2024-10-05 07:33:00,mobile,North,google,False,False,0,False,0
S00002824,U000268,2024-12-02 03:27:00,desktop,South,direct,False,False,0,False,0
S00002825,U000546,2024-10-14 15:55:00,mobile,Central,facebook,False,False,0,False,0
S00002826,U000436,2024-12-20 14:58:00,mobile,East,email,False,True,3,True,2
S00002827,U000317,2024-12-08 12:44:00,desktop,South,google,False,False,0,False,0
S00002828,U000048,2024-10-11 11:12:00,desktop,North,direct,False,False,0,False,0
S00002829,U000719,2024-10-09 00:23:00,mobile,Central,organic,False,True,3,False,0
S00002830,U000039,2024-11-28 23:40:00,mobile,Central,email,True,False,0,False,0
S00002831,U000558,2024-10-15 03:02:00,desktop,North,organic,True,True,3,True,2
